BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME
OR,UNION,2019,55754348.115251
OR,WALLOWA,2006,4522799.1213055
OR,WALLOWA,2007,4680332.027988
OR,WALLOWA,2008,4431729.7984455
OR,WALLOWA,2009,4618763.51419
OR,WALLOWA,2010,4824226.252783
OR,WALLOWA,2011,5591635.6311505
OR,WALLOWA,2012,6573039.2006195
OR,WALLOWA,2013,7754532.8360675
OR,WALLOWA,2014,8036131.072269999
OR,WALLOWA,2015,10088377.423254998
OR,WALLOWA,2016,11202911.030431995
OR,WALLOWA,2017,14291248.515682995
OR,WALLOWA,2018,13230327.342986
OR,WALLOWA,2019,13192046.791420998
OR,WASCO,2006,31024670.5549765
OR,WASCO,2007,34245084.7663105
OR,WASCO,2008,38255628.548722
OR,WASCO,2009,40459513.139144
OR,WASCO,2010,42063438.9023005
OR,WASCO,2011,42536776.349669
OR,WASCO,2012,42601921.072365
OR,WASCO,2013,39754775.8346405
OR,WASCO,2014,39897926.5511335
OR,WASCO,2015,38561447.390903495
OR,WASCO,2016,38348572.059824996
OR,WASCO,2017,35812170.338653
OR,WASCO,2018,38691566.36703099
OR,WASCO,2019,39705633.89916
OR,WASHINGTON,2013,494697497.1558035
OR,WASHINGTON,2014,463602260.2317185
OR,WASHINGTON,2015,451030346.88321054
OR,WASHINGTON,2016,433791687.5639385
OR,WHEELER,2009,471.33900000000006
OR,WHEELER,2010,299.23650000000004
OR,WHEELER,2011,217.944
OR,WHEELER,2012,208.4265
OR,WHEELER,2013,122.37525
OR,WHEELER,2014,117.6165
OR,WHEELER,2016,69.47550000000001
OR,WHEELER,2017,49.72725
OR,WHEELER,2018,365.32
OR,WHEELER,2019,302.70000000000005
OR,YAMHILL,2008,92617649.5033525
OR,YAMHILL,2009,98053415.4783915
OR,YAMHILL,2010,100997288.482166
OR,YAMHILL,2011,97347910.515688
OR,YAMHILL,2012,93508133.1885655
OR,YAMHILL,2013,87674154.65327999
OR,YAMHILL,2014,83323159.98652099
OR,YAMHILL,2015,75607548.55834049
OR,YAMHILL,2016,69277832.84632899
OR,YAMHILL,2017,63170307.49951799
OR,YAMHILL,2018,61413000.983436
OR,YAMHILL,2019,66923577.61739449
SC,ABBEVILLE,2006,6412018.2499975
SC,ABBEVILLE,2007,6372539.556981
SC,ABBEVILLE,2008,5896346.60612
SC,ABBEVILLE,2009,6909751.370606
SC,ABBEVILLE,2010,7988391.799307
SC,ABBEVILLE,2011,7817985.95934875
SC,ABBEVILLE,2012,8076560.8034825
SC,ABBEVILLE,2013,8486606.636259
SC,ABBEVILLE,2014,8892195.146829
SC,ABBEVILLE,2015,9536429.052419
SC,ABBEVILLE,2016,8876258.87760435
SC,ABBEVILLE,2017,8412426.049422998
SC,ABBEVILLE,2018,7502549.935211
SC,ABBEVILLE,2019,6878787.799081
SC,AIKEN,2006,77335752.205575
SC,AIKEN,2007,90166747.01544672
SC,AIKEN,2008,96707356.5676235
SC,AIKEN,2009,107943375.283185
SC,AIKEN,2010,120305519.2147885
SC,AIKEN,2011,143064101.7457165
SC,AIKEN,2012,154661651.5820095
SC,AIKEN,2013,156339104.4090835
SC,AIKEN,2014,162371901.34674102
SC,AIKEN,2015,170444855.213401
SC,AIKEN,2016,162142924.39755997
SC,AIKEN,2017,145366525.3097635
SC,AIKEN,2018,123799482.18162198
SC,AIKEN,2019,119852622.516294
SC,ALLENDALE,2006,2866168.388845
SC,ALLENDALE,2007,2367821.564366
SC,ALLENDALE,2008,5149200.3705049995
SC,ALLENDALE,2009,3166444.091777
SC,ALLENDALE,2010,3072817.760533
SC,ALLENDALE,2011,3881360.196247
SC,ALLENDALE,2012,4981050.612931
SC,ALLENDALE,2013,5194618.631755
SC,ALLENDALE,2014,6731408.112377
SC,ALLENDALE,2015,5949078.348073
SC,ALLENDALE,2016,5235764.933858
SC,ALLENDALE,2017,4963062.512774
SC,ALLENDALE,2018,3965365.630656
SC,ALLENDALE,2019,3520107.916756
SC,ANDERSON,2006,138670669.70409924
SC,ANDERSON,2016,216618584.5161425
SC,ANDERSON,2017,201711962.294808
SC,ANDERSON,2018,191082466.6139065
SC,BAMBERG,2006,7601318.496386
SC,BAMBERG,2007,8617235.52741475
SC,BAMBERG,2008,8988382.363079
SC,BAMBERG,2009,9937043.192223
SC,BAMBERG,2010,9922134.2589835
SC,BAMBERG,2011,10683731.132857
SC,BAMBERG,2012,11514482.120043
SC,BAMBERG,2013,12567345.97689
SC,BAMBERG,2014,11384057.582436
SC,BAMBERG,2015,11007822.507501
SC,BAMBERG,2016,11238341.994002998
SC,BAMBERG,2017,11835426.861428
SC,BAMBERG,2018,11263546.410688998
SC,BAMBERG,2019,11426243.720272
SC,BARNWELL,2006,15920674.189121
SC,BARNWELL,2007,19224597.836421
SC,BARNWELL,2008,19091545.447257
SC,BARNWELL,2009,20499684.88301525
SC,BARNWELL,2010,21899498.698498
SC,BARNWELL,2011,23130779.57201575
SC,BARNWELL,2012,21208916.369408
SC,BARNWELL,2013,18057675.811266
SC,BARNWELL,2014,17849091.034936
SC,BARNWELL,2015,18356017.111796
SC,BARNWELL,2016,18614725.560886
SC,BARNWELL,2017,17226357.820447996
SC,BARNWELL,2018,15460548.4731795
SC,BARNWELL,2019,18198574.615748
SC,BEAUFORT,2010,111922958.7363185
SC,BEAUFORT,2011,110801458.19042374
SC,BEAUFORT,2012,121533415.29652125
SC,BEAUFORT,2013,123459124.695649
SC,BEAUFORT,2014,124523588.505246
SC,BEAUFORT,2015,136179071.882527
SC,BEAUFORT,2016,140200245.61234
SC,BEAUFORT,2017,138245606.80050248
SC,BEAUFORT,2018,126959080.815415
SC,BERKELEY,2006,54897545.44045475
SC,BERKELEY,2007,65761992.0565537
SC,BERKELEY,2008,77753692.64498794
SC,BERKELEY,2009,92052280.139999
SC,BERKELEY,2010,105868995.97943474
SC,BERKELEY,2011,121272891.54378174
SC,BERKELEY,2012,134743355.71417275
SC,BERKELEY,2013,130223348.50287224
SC,BERKELEY,2014,137542760.2183441
SC,BERKELEY,2015,158525364.65497273
SC,BERKELEY,2016,159217393.954923
SC,BERKELEY,2017,156096920.78755948
SC,BERKELEY,2018,139322533.727009
SC,BERKELEY,2019,134020352.956464
SC,CALHOUN,2006,4201314.6462625
SC,CALHOUN,2007,4211507.082177
SC,CALHOUN,2008,4078672.14471875
SC,CALHOUN,2009,4506164.477443
SC,CALHOUN,2010,3954179.96716
SC,CALHOUN,2011,4927013.871981
SC,CALHOUN,2012,4327949.555568
SC,CALHOUN,2013,4477790.8521235
SC,CALHOUN,2014,4296284.836938
SC,CALHOUN,2015,4345637.464542
SC,CALHOUN,2016,3957011.900793
SC,CALHOUN,2017,3044272.370168
SC,CALHOUN,2018,2373563.719708
SC,CALHOUN,2019,2333594.085059
SC,CHEROKEE,2006,37536808.6892732
SC,CHEROKEE,2007,40569663.687305
SC,CHEROKEE,2008,40703568.30834215
SC,CHEROKEE,2009,44890487.16193075
SC,CHEROKEE,2010,47248689.1040675
SC,CHEROKEE,2011,51810693.47889425
SC,CHEROKEE,2012,57143510.72129
SC,CHEROKEE,2013,60283770.956973
SC,CHEROKEE,2014,57781591.62722625
SC,CHESTER,2006,8565655.219181
SC,CHESTER,2007,10600766.295362
SC,CHESTER,2008,11341157.179506
SC,CHESTER,2009,13175393.5495425
SC,CHESTER,2010,15510885.006172
SC,CHESTER,2011,18993580.797592
SC,CHESTER,2012,20673325.011244
SC,CHESTER,2013,20632202.302948
SC,CHESTER,2014,20023007.704985
SC,CHESTER,2015,18012363.8177065
SC,CHESTER,2016,15996289.394700998
SC,CHESTER,2017,15146351.866839
SC,CHESTER,2018,13555104.214047
SC,CHESTER,2019,14627378.619055
SC,CHESTERFIELD,2006,27679263.785738
SC,CHESTERFIELD,2007,32618064.836637
SC,CHESTERFIELD,2008,30791071.267755248
SC,CHESTERFIELD,2009,32912985.49259725
SC,CHESTERFIELD,2010,33985064.0182005
SC,CHESTERFIELD,2011,35015653.9483745
SC,CHESTERFIELD,2012,36682386.550645
SC,CHESTERFIELD,2013,35999563.409385
SC,CHESTERFIELD,2014,36719258.4625615
SC,CHESTERFIELD,2015,35844122.851721995
SC,CHESTERFIELD,2016,35871395.6548835
SC,CHESTERFIELD,2017,38553115.265600495
SC,CHESTERFIELD,2018,52576559.696779
SC,CHESTERFIELD,2019,37055876.831149
SC,CLARENDON,2006,20229788.6680535
SC,CLARENDON,2007,20736924.0073895
SC,CLARENDON,2008,26275857.145893
SC,CLARENDON,2009,21673922.1518115
SC,CLARENDON,2010,21127770.432146
SC,CLARENDON,2011,23313144.88750325
SC,CLARENDON,2012,23301933.212933
SC,CLARENDON,2013,22093562.8470885
SC,CLARENDON,2014,22149386.342431
SC,CLARENDON,2015,23209344.791259
SC,CLARENDON,2016,23978513.117092997
SC,CLARENDON,2017,22163284.37608685
SC,CLARENDON,2018,20782911.251039498
SC,CLARENDON,2019,23420929.743141
SC,COLLETON,2006,21319011.78928
SC,COLLETON,2007,23093670.0609271
SC,COLLETON,2008,24659796.204039097
SC,COLLETON,2009,26271304.149726
SC,COLLETON,2010,29208819.258597
SC,COLLETON,2011,32716465.864671
SC,COLLETON,2012,36929138.58794699
SC,COLLETON,2013,37770718.586432
SC,COLLETON,2014,38996592.3662335
SC,COLLETON,2015,45588838.80843299
SC,COLLETON,2016,44520284.435438
SC,COLLETON,2017,45068870.927720994
SC,COLLETON,2018,41068499.147512
SC,COLLETON,2019,39312156.18187499
SC,DARLINGTON,2006,62288690.79431175
SC,DARLINGTON,2007,72332311.710197
SC,DARLINGTON,2008,76887996.21948846
SC,DARLINGTON,2009,80703237.342243
SC,DARLINGTON,2010,83807895.116244
SC,DARLINGTON,2011,102329458.43023
SC,DARLINGTON,2012,120923741.8618315
SC,DARLINGTON,2013,131479026.697672
SC,DARLINGTON,2014,127847567.3870395
SC,DARLINGTON,2015,133944068.8662085
SC,DARLINGTON,2016,130994053.368588
SC,DARLINGTON,2017,124704957.890045
SC,DARLINGTON,2018,120193008.3059485
SC,DARLINGTON,2019,123860182.2793495
SC,DILLON,2006,22428065.28536345
SC,DILLON,2007,25372879.19373025
SC,DILLON,2008,23752080.42763975
SC,DILLON,2009,26283316.894888
SC,DILLON,2010,29609345.8098425
SC,DILLON,2011,33137888.24656225
SC,DILLON,2012,35903370.128258
SC,DILLON,2013,31621159.0782325
SC,DILLON,2014,34626512.318454
SC,DILLON,2015,35465268.36257599
SC,DILLON,2016,36671167.463604994
SC,DILLON,2017,34950512.567999996
SC,DILLON,2018,41117977.02398499
SC,DILLON,2019,51776553.936694
SC,DORCHESTER,2006,61094587.624789
SC,DORCHESTER,2007,77406138.19324775
SC,DORCHESTER,2008,82936523.47708175
SC,DORCHESTER,2009,93939859.6168465
SC,DORCHESTER,2010,102618365.539937
SC,DORCHESTER,2011,120474883.118043
SC,DORCHESTER,2012,132246413.79050776
SC,DORCHESTER,2013,132647474.6987775
SC,DORCHESTER,2014,145532625.321031
SC,DORCHESTER,2015,143546543.78388998
SC,DORCHESTER,2016,137729730.50775748
SC,DORCHESTER,2017,130910247.301682
SC,DORCHESTER,2018,121052993.59013247
SC,DORCHESTER,2019,120552603.351879
SC,EDGEFIELD,2006,2371994.952068
SC,EDGEFIELD,2007,2564824.4009985
SC,EDGEFIELD,2008,3643143.71896075
SC,EDGEFIELD,2009,3936497.486744
SC,EDGEFIELD,2010,4685282.178403
SC,EDGEFIELD,2011,5373056.88097
SC,EDGEFIELD,2012,5490403.771593
SC,EDGEFIELD,2013,5260760.111672999
SC,EDGEFIELD,2014,5718955.535264
SC,EDGEFIELD,2015,5973246.536279999
SC,EDGEFIELD,2016,6182239.021040999
SC,EDGEFIELD,2017,5410566.977374
SC,EDGEFIELD,2018,5213910.082394999
SC,EDGEFIELD,2019,4905921.347924999
SC,FAIRFIELD,2006,6948798.761204
SC,FAIRFIELD,2007,7781270.173589
SC,FAIRFIELD,2008,8809872.293378
SC,FAIRFIELD,2009,10651943.388508
SC,FAIRFIELD,2010,10736470.750662
SC,FAIRFIELD,2011,10743267.7941025
SC,FAIRFIELD,2012,12112241.5541375
SC,FAIRFIELD,2013,11358090.0520905
SC,FAIRFIELD,2014,10885681.874789
SC,FAIRFIELD,2015,9876658.104137
SC,FAIRFIELD,2016,9783788.7687475
SC,FAIRFIELD,2017,9840521.794291
SC,FAIRFIELD,2018,9281110.990223
SC,FAIRFIELD,2019,9060753.313542
SC,FLORENCE,2012,245628191.29557925
SC,FLORENCE,2013,259023352.78149825
SC,FLORENCE,2014,280776365.1659735
SC,FLORENCE,2016,323174125.588543
SC,FLORENCE,2017,318822174.1350825
SC,FLORENCE,2018,274927397.44405997
SC,FLORENCE,2019,305007556.3125775
SC,GEORGETOWN,2006,38751797.27570595
SC,GEORGETOWN,2007,51813499.8553338
SC,GEORGETOWN,2008,61258941.05066275
SC,GEORGETOWN,2009,66139342.4966485
SC,GEORGETOWN,2010,76061681.1299215
SC,GEORGETOWN,2011,80676069.052183
SC,GEORGETOWN,2012,86000749.955395
SC,GEORGETOWN,2013,92200971.236163
SC,GEORGETOWN,2014,94266215.3771725
SC,GEORGETOWN,2015,97134692.98181269
SC,GEORGETOWN,2016,92131232.289482
SC,GEORGETOWN,2017,86459992.9592875
SC,GEORGETOWN,2018,81234434.29668099
SC,GEORGETOWN,2019,84702517.054935
SC,GREENWOOD,2006,43622240.275327
SC,GREENWOOD,2007,47492553.14974775
SC,GREENWOOD,2008,51723396.23394425
SC,GREENWOOD,2009,58929968.36869
SC,GREENWOOD,2010,63381391.28384925
SC,GREENWOOD,2011,70893642.53439449
SC,GREENWOOD,2012,75771288.98184624
SC,GREENWOOD,2013,74539563.51206225
SC,GREENWOOD,2014,79622665.5463675
SC,GREENWOOD,2015,84916003.18136954
SC,GREENWOOD,2016,88277148.2300195
SC,GREENWOOD,2017,97394690.785506
SC,GREENWOOD,2018,86458062.201824
SC,GREENWOOD,2019,99967111.874095
SC,HAMPTON,2006,9564349.97899475
SC,HAMPTON,2007,10668090.43854025
SC,HAMPTON,2008,10994911.873721
SC,HAMPTON,2009,11390439.752639
SC,HAMPTON,2010,11117253.842942
SC,HAMPTON,2011,12298098.243073
SC,HAMPTON,2012,14782411.373005
SC,HAMPTON,2013,15043187.58031
SC,HAMPTON,2014,16116027.917959
SC,HAMPTON,2015,18915029.985302
SC,HAMPTON,2016,18794085.193306997
SC,HAMPTON,2017,18416003.902213
SC,HAMPTON,2018,16379687.667420998
SC,HAMPTON,2019,16520019.950948
SC,HORRY,2006,277967655.5601896
SC,HORRY,2007,311291846.534129
SC,HORRY,2008,328320954.8626575
SC,HORRY,2009,380770261.44496727
SC,HORRY,2010,402077084.6635587
SC,HORRY,2011,424541998.63794
SC,HORRY,2012,454353522.68181247
SC,HORRY,2013,458227906.7822975
SC,HORRY,2014,480737155.1683715
SC,HORRY,2015,475989801.363559
SC,HORRY,2016,463733900.6172185
SC,HORRY,2017,474605534.8532401
SC,HORRY,2018,465556720.8303429
SC,HORRY,2019,487894496.65238994
SC,JASPER,2006,16932955.20661725
SC,JASPER,2007,25642572.964813
SC,JASPER,2008,23289863.572912
SC,JASPER,2009,20409469.18207
SC,JASPER,2010,21844505.212107
SC,JASPER,2011,20536729.936169
SC,JASPER,2012,24112768.281614
SC,JASPER,2013,23422712.33383
SC,JASPER,2014,31133171.063968
SC,JASPER,2015,33638924.397268996
SC,JASPER,2016,33866087.913829
SC,JASPER,2017,30367651.061942
SC,JASPER,2018,26751291.2235725
SC,JASPER,2019,31019118.441845
SC,KERSHAW,2006,23223782.082074348
SC,KERSHAW,2007,28171827.155796494
SC,KERSHAW,2008,30586835.80051675
SC,KERSHAW,2009,34510879.08846
SC,KERSHAW,2010,39321790.096802495
SC,KERSHAW,2011,46274806.566223
SC,KERSHAW,2012,49775698.52007425
SC,KERSHAW,2013,48989658.264350995
SC,KERSHAW,2014,48360021.092907995
SC,KERSHAW,2015,48826376.378441
SC,KERSHAW,2016,53153578.355202496
SC,KERSHAW,2017,48821795.38913199
SC,KERSHAW,2018,48370148.03666599
SC,KERSHAW,2019,54620668.43824099
SC,LANCASTER,2006,29331022.704447
SC,LANCASTER,2007,34052767.0261
SC,LANCASTER,2008,39193324.853877
SC,LANCASTER,2009,44200534.06889425
SC,LANCASTER,2010,50339631.548588
SC,LANCASTER,2011,52145959.95531425
SC,LANCASTER,2012,54118134.401654
SC,LANCASTER,2013,58525937.15732925
SC,LANCASTER,2014,60012866.019848
SC,LANCASTER,2015,54282231.6863345
SC,LANCASTER,2016,55695576.27893
SC,LANCASTER,2017,56806102.3192885
SC,LANCASTER,2018,55691905.370269
SC,LANCASTER,2019,59150835.502261095
SC,LAURENS,2006,31624284.15857075
SC,LAURENS,2007,31273026.65674525
SC,LAURENS,2008,34791424.8526155
SC,LAURENS,2009,38128112.66220575
SC,LAURENS,2010,42410516.85783075
SC,LAURENS,2011,42506640.40240425
SC,LAURENS,2012,46022104.64578
SC,LAURENS,2013,46598357.224174
SC,LAURENS,2014,48330541.78175
SC,LAURENS,2015,51259399.075833
SC,LAURENS,2016,48989610.080034494
SC,LAURENS,2017,48654470.808957994
SC,LAURENS,2018,48134245.479332
SC,LAURENS,2019,52252400.429639995
SC,LEE,2006,4993956.5603575
SC,LEE,2007,5545161.123366
SC,LEE,2008,6136004.085675
SC,LEE,2009,6020210.603011
SC,LEE,2010,6640633.612914
SC,LEE,2011,6634869.527385999
SC,LEE,2012,6874000.821679249
SC,LEE,2013,6395305.7634455
SC,LEE,2014,6153683.724682
SC,LEE,2015,6218283.394103
SC,LEE,2016,6481826.063936
SC,LEE,2017,6294400.148793
SC,LEE,2018,9670720.710527
SC,LEE,2019,10633142.124247998
SC,MARION,2006,21080462.03235915
SC,MARION,2007,22115781.5225625
SC,MARION,2008,21755762.06688175
SC,MARION,2009,24690649.3462632
SC,MARION,2010,24933147.4597955
SC,MARION,2011,29408651.345104
SC,MARION,2012,33880131.407446
SC,MARION,2013,33370031.236514
SC,MARION,2014,36755670.4543605
SC,MARION,2015,34934629.640291
SC,MARION,2016,33454227.405174498
SC,MARION,2017,29162082.186562996
SC,MARION,2018,19213600.912028
SC,MARION,2019,19561956.941903997
SC,MARLBORO,2006,12309138.18463225
SC,MARLBORO,2007,14741548.11127325
SC,MARLBORO,2008,16056554.92069025
SC,MARLBORO,2009,16674278.0603335
SC,MARLBORO,2010,18395392.087916
SC,MARLBORO,2011,20689881.41647125
SC,MARLBORO,2012,20205009.66805425
SC,MARLBORO,2013,21571610.74528525
SC,MARLBORO,2014,23439587.73581175
SC,MARLBORO,2015,22710649.34292
SC,MARLBORO,2016,23015443.614931997
SC,MARLBORO,2017,31288361.723737
SC,MARLBORO,2018,33411934.818231
SC,MARLBORO,2019,37225621.938604996
SC,MCCORMICK,2006,1342858.1728195
SC,MCCORMICK,2007,1305285.102117
SC,MCCORMICK,2008,1409448.197067
SC,MCCORMICK,2009,1553221.166527
SC,MCCORMICK,2010,1817851.845156
SC,MCCORMICK,2011,2241451.18608
SC,MCCORMICK,2012,2164290.4158179997
SC,MCCORMICK,2013,2586421.92985
SC,MCCORMICK,2014,2561622.9144989997
SC,MCCORMICK,2015,2377022.1609659996
SC,MCCORMICK,2016,2213531.532644
SC,MCCORMICK,2017,2079049.0120319996
SC,MCCORMICK,2018,1776738.6309349996
SC,MCCORMICK,2019,1400312.652351
SC,NEWBERRY,2006,12404787.4128605
SC,NEWBERRY,2007,14568445.1539615
SC,NEWBERRY,2008,17393539.7919315
SC,NEWBERRY,2009,19343166.1680465
SC,NEWBERRY,2010,20304520.089031
SC,NEWBERRY,2011,23699175.86728325
SC,NEWBERRY,2012,26711290.724552
SC,NEWBERRY,2013,31544858.615985498
SC,NEWBERRY,2014,34242364.1686285
SC,NEWBERRY,2015,34155282.837188
SC,NEWBERRY,2016,34044740.973312
SC,NEWBERRY,2017,33920136.10925499
SC,NEWBERRY,2018,30963913.124374
SC,NEWBERRY,2019,30406301.162709996
SC,OCONEE,2006,64435114.641317904
SC,OCONEE,2007,70453777.0695019
SC,OCONEE,2008,77736248.44298899
SC,OCONEE,2009,92675880.75110474
SC,OCONEE,2010,96858930.839518
SC,OCONEE,2011,104450052.433359
SC,OCONEE,2012,112550993.42126948
SC,OCONEE,2013,130546922.25743625
SC,OCONEE,2014,152383004.355613
SC,OCONEE,2015,162615455.0549454
SC,OCONEE,2016,148942121.79337758
SC,OCONEE,2017,141267527.000445
SC,OCONEE,2018,114226377.3182585
SC,OCONEE,2019,117974482.66084749
SC,ORANGEBURG,2006,53612191.998144254
SC,ORANGEBURG,2007,52182814.6289295
SC,ORANGEBURG,2008,55925246.84264925
SC,ORANGEBURG,2009,59130518.63444075
SC,ORANGEBURG,2010,59405498.56493275
SC,ORANGEBURG,2011,62157028.808532245
SC,ORANGEBURG,2012,62029486.5214635
SC,ORANGEBURG,2013,63396460.508898
SC,ORANGEBURG,2014,62866601.5279765
SC,ORANGEBURG,2015,63363762.035524994
SC,ORANGEBURG,2016,59007951.614641495
SC,ORANGEBURG,2017,55237825.07706499
SC,ORANGEBURG,2018,48602835.925556995
SC,ORANGEBURG,2019,46656062.443896
SC,PICKENS,2006,81341553.42294775
SC,PICKENS,2007,90020079.507188
SC,PICKENS,2008,97692243.67227024
SC,PICKENS,2009,119546401.731283
SC,PICKENS,2010,129000004.98998624
SC,PICKENS,2011,152732960.10743475
SC,PICKENS,2012,176784103.02808276
SC,PICKENS,2013,182944654.525168
SC,PICKENS,2014,189708703.2325
SC,PICKENS,2015,204197027.5778942
SC,PICKENS,2016,208847784.110647
SC,PICKENS,2017,188570002.996586
SC,PICKENS,2018,172276582.422146
SC,PICKENS,2019,166647792.13543648
SC,SALUDA,2006,4557578.843885
SC,SALUDA,2007,4111600.18216605
SC,SALUDA,2008,5198031.05022
SC,SALUDA,2009,5722434.62694375
SC,SALUDA,2010,4736792.484817999
SC,SALUDA,2011,4943499.653403
SC,SALUDA,2012,6151062.482363
SC,SALUDA,2013,6651826.466649
SC,SALUDA,2014,7284596.014568
SC,SALUDA,2015,7251939.263419
SC,SALUDA,2016,6575236.686753999
SC,SALUDA,2017,5101710.321806
SC,SALUDA,2018,5049539.923382999
SC,SALUDA,2019,4893231.932468999
SC,SUMTER,2006,35908343.1229695
SC,SUMTER,2007,38270486.793354
SC,SUMTER,2008,42080797.2579437
SC,SUMTER,2009,45005877.664478
SC,SUMTER,2010,46870388.635415
SC,SUMTER,2011,52257023.80597125
SC,SUMTER,2012,56670001.3695195
SC,SUMTER,2013,61096264.503409
SC,SUMTER,2014,63650947.491274
SC,SUMTER,2015,65758919.81296825
SC,SUMTER,2016,64189171.390463494
SC,SUMTER,2017,59181078.07783549
SC,SUMTER,2018,55000055.03590749
SC,SUMTER,2019,56950286.122292995
SC,UNION,2006,20098747.7756805
SC,UNION,2007,21752906.669859752
SC,UNION,2008,22659483.139798
SC,UNION,2009,24482114.3593955
SC,UNION,2010,24124081.6933695
SC,UNION,2011,27734182.8347935
SC,UNION,2012,30239523.489511
SC,UNION,2013,31232100.2917635
SC,UNION,2014,32286898.9956645
SC,UNION,2015,35212349.14245699
SC,UNION,2016,38384587.337432995
SC,UNION,2017,38118195.237347
SC,UNION,2018,37557709.917916
SC,UNION,2019,35868529.232112
SC,WILLIAMSBURG,2006,10811278.45559575
SC,WILLIAMSBURG,2007,12477916.6217625
SC,WILLIAMSBURG,2008,13330611.10235875
SC,WILLIAMSBURG,2009,17100745.78857125
SC,WILLIAMSBURG,2010,15352467.44318425
SC,WILLIAMSBURG,2011,17378114.3620085
SC,WILLIAMSBURG,2012,16714826.7296935
SC,WILLIAMSBURG,2013,17226349.111571
SC,WILLIAMSBURG,2014,16777940.1973
SC,WILLIAMSBURG,2015,18937873.299404997
SC,WILLIAMSBURG,2016,19012030.415124
SC,WILLIAMSBURG,2017,19649492.460662
SC,WILLIAMSBURG,2018,16557986.687335
SC,WILLIAMSBURG,2019,16843916.055923
SC,YORK,2006,67047025.63868465
SC,YORK,2007,81777238.43423724
SC,YORK,2008,82403759.5886475
SC,YORK,2009,95521975.2047855
SC,YORK,2010,118222683.773626
SC,YORK,2011,125816897.1868365
SC,YORK,2012,166831477.72523674
SC,YORK,2017,208390231.65747797
SC,YORK,2018,201295998.7576685
SC,YORK,2019,203126684.82926297
TN,ANDERSON,2006,118839102.471366
TN,ANDERSON,2008,145600352.9878949
TN,ANDERSON,2009,175720930.430921
TN,ANDERSON,2010,186837694.9476815
TN,ANDERSON,2011,210155842.90255275
TN,ANDERSON,2012,230671418.2930755
TN,ANDERSON,2013,253106267.160648
TN,ANDERSON,2014,268203852.446495
TN,ANDERSON,2015,243975062.2010015
TN,ANDERSON,2016,193791561.48529097
TN,ANDERSON,2017,180124977.912278
TN,ANDERSON,2018,177776223.08200848
TN,ANDERSON,2019,165969898.55343148
TN,BEDFORD,2006,26266361.32406555
TN,BEDFORD,2007,29476466.7405621
TN,BEDFORD,2008,31568966.4301986
TN,BEDFORD,2009,36699074.966688246
TN,BEDFORD,2010,41190948.4588165
TN,BEDFORD,2011,49420506.20224
TN,BEDFORD,2012,53086256.3709345
TN,BEDFORD,2013,57325738.8811015
TN,BEDFORD,2014,60591536.673384
TN,BEDFORD,2015,63071233.024506494
TN,BEDFORD,2016,57294480.59217899
TN,BEDFORD,2017,56389578.234478995
TN,BEDFORD,2018,53639644.9193985
TN,BEDFORD,2019,49656180.483808495
TN,BENTON,2006,17997835.1974415
TN,BENTON,2007,22853870.26817275
TN,BENTON,2008,21889669.23892925
TN,BENTON,2009,24072275.529141
TN,BENTON,2010,26273603.41116775
TN,BENTON,2011,27426903.2716365
TN,BENTON,2012,30080963.5871915
TN,BENTON,2013,26185997.817164
TN,BENTON,2014,26759829.101215
TN,BENTON,2015,25575010.696957
TN,BENTON,2016,23704383.872506
TN,BENTON,2017,21104892.297441
TN,BENTON,2018,19672142.849175997
TN,BENTON,2019,19947838.84701
TN,BLEDSOE,2006,5454640.7626975
TN,BLEDSOE,2007,6075093.193126
TN,BLEDSOE,2008,6673543.3352655
TN,BLEDSOE,2009,6947075.658385
TN,BLEDSOE,2010,7319470.630166
TN,BLEDSOE,2011,7809297.050479
TN,BLEDSOE,2012,8812801.631407
TN,BLEDSOE,2013,8854753.5352605
TN,BLEDSOE,2014,9032522.786591
TN,BLEDSOE,2015,9275531.431375
TN,BLEDSOE,2016,9086055.644829
TN,BLEDSOE,2017,8082694.802667999
TN,BLEDSOE,2018,7759881.037949
TN,BLEDSOE,2019,7457618.671363
TN,BLOUNT,2006,116223313.2672592
TN,BLOUNT,2007,126746182.3352183
TN,BLOUNT,2008,142682248.5455114
TN,BLOUNT,2009,171618497.947246
TN,BLOUNT,2010,221452744.74684
TN,BLOUNT,2011,223171420.73704648
TN,BLOUNT,2012,203806202.40114
TN,BLOUNT,2013,186514121.139038
TN,BLOUNT,2014,193797511.965173
TN,BLOUNT,2015,177355792.32699898
TN,BLOUNT,2016,145585012.7668285
TN,BLOUNT,2017,142096203.4606795
TN,BLOUNT,2018,141975442.8501635
TN,BLOUNT,2019,146349404.0352135
TN,CAMPBELL,2006,62575928.627401
TN,CAMPBELL,2007,76969063.67201145
TN,CAMPBELL,2008,87317020.3016492
TN,CAMPBELL,2009,94302082.06034876
TN,CAMPBELL,2010,108113419.7236305
TN,CAMPBELL,2011,147801766.849684
TN,CAMPBELL,2012,157450497.7759735
TN,CAMPBELL,2013,149706371.8657
TN,CAMPBELL,2014,180827095.4350735
TN,CAMPBELL,2015,203095523.0854935
TN,CAMPBELL,2016,173139641.986913
TN,CAMPBELL,2017,175860118.761684
TN,CAMPBELL,2018,168273069.896177
TN,CAMPBELL,2019,129725409.808281
TN,CANNON,2006,13723863.7449325
